index,fare
6871,26.8
6872,27.4
6873,12.1
6874,25.3
6875,7.4
6876,12.4
6877,7.9
6878,17.6
6879,9.1
6880,26.6
6881,13.6
6882,7.4
6883,8.9
6884,4.5
6885,16.9
6886,17.2
6887,9.5
6888,20.3
6889,9.1
6890,16.7
6891,15.8
6892,25.7
6893,13.2
6894,8.8
6895,11.5
6896,34.8
6897,7.6
6898,20.7
6899,7.7
6900,17.8
6901,34.8
6902,26.4
6903,7.1
6904,9.9
6905,17.6
6906,26.4
6907,16.3
6908,9.3
6909,28.8
6910,17.7
6911,5.9
6912,6.8
6913,20.6
6914,10.7
6915,31.3
6916,16.5
6917,23.8
6918,7.2
6919,33.4
6920,9.2
6921,21.5
6922,26.7
6923,9.7
6924,7.2
6925,15.5
6926,6.7
6927,9.6
6928,22.8
6929,10.6
6930,18.2
6931,14.7
6932,26.7
6933,29.4
6934,10.6
6935,4.0
6936,7.4
6937,8.3
6938,13.8
6939,17.5
6940,12.3
6941,4.4
6942,10.7
6943,11.2
6944,10.7
6945,17.0
6946,9.9
6947,14.1
6948,13.9
6949,7.4
6950,18.2
6951,9.1
6952,12.3
6953,9.6
6954,13.6
6955,16.7
6956,26.7
6957,12.3
6958,8.4
6959,7.6
6960,12.4
6961,26.7
6962,7.9
6963,9.5
6964,7.9
6965,35.2
6966,10.7
6967,12.4
6968,9.4
6969,16.5
6970,4.0
6971,26.6
6972,7.1
6973,15.8
6974,31.2
6975,22.4
6976,17.8
6977,10.7
6978,13.2
6979,15.5
6980,5.3
6981,17.3
6982,11.9
6983,16.8
6984,9.3
6985,15.4
6986,9.5
6987,17.3
6988,16.5
6989,10.7
6990,9.9
6991,26.9
6992,25.6
6993,7.0
6994,17.2
6995,6.6
6996,7.0
6997,20.4
6998,7.7
6999,13.6
7000,9.9
7001,9.5
7002,20.3
7003,9.0
7004,10.4
7005,7.4
7006,11.6
7007,26.6
7008,16.2
7009,8.2
7010,14.0
7011,8.3
7012,20.7
7013,41.0
7014,13.0
7015,10.4
7016,25.5
7017,31.7
7018,4.2
7019,23.8
7020,33.0
7021,14.3
7022,18.6
7023,6.3
7024,10.2
7025,6.5
7026,31.6
7027,13.7
7028,10.5
7029,10.2
7030,19.2
7031,9.0
7032,8.9
7033,8.8
7034,14.3
7035,27.0
7036,8.6
7037,11.5
7038,7.4
7039,8.3
7040,37.0
7041,10.9
7042,7.7
7043,27.5
7044,13.6
7045,20.3
7046,9.2
7047,27.4
7048,32.5
7049,10.5
7050,10.5
7051,22.3
7052,10.3
7053,18.3
7054,27.0
7055,7.7
7056,7.8
7057,11.0
7058,27.1
7059,37.4
7060,7.7
7061,17.0
7062,12.2
7063,8.1
7064,8.1
7065,27.7
7066,17.7
7067,13.8
7068,9.9
7069,9.1
7070,8.5
7071,7.3
7072,10.7
7073,17.7
7074,13.8
7075,7.1
7076,15.1
7077,9.8
7078,13.2
7079,23.4
7080,38.8
7081,13.2
7082,15.2
7083,10.7
7084,7.5
7085,16.9
7086,8.1
7087,16.9
7088,10.7
7089,14.7
7090,10.7
7091,10.7
7092,9.8
7093,6.7
7094,26.9
7095,23.3
7096,9.7
7097,29.5
7098,16.1
7099,9.6
7100,18.7
7101,14.4
7102,20.4
7103,11.5
7104,10.1
7105,9.0
7106,16.5
7107,32.7
7108,28.3
7109,20.0
7110,9.7
7111,22.2
7112,10.7
7113,13.4
7114,40.8
7115,24.1
7116,8.6
7117,32.7
7118,10.9
7119,18.4
7120,27.5
7121,36.8
7122,4.2
7123,21.5
7124,26.2
7125,10.5
7126,8.0
7127,8.6
7128,17.7
7129,13.4
7130,9.3
7131,14.6
7132,10.3
7133,19.2
7134,24.3
7135,33.6
7136,11.9
7137,34.2
7138,10.6
7139,12.9
7140,7.0
7141,17.4
7142,7.5
7143,26.3
7144,7.1
7145,15.5
7146,18.6
7147,6.7
7148,26.8
7149,10.7
7150,11.6
7151,23.2
7152,13.7
7153,8.8
7154,27.3
7155,18.3
7156,24.7
7157,17.7
7158,11.0
7159,9.8
7160,7.6
7161,35.9
7162,21.1
7163,18.6
7164,7.6
7165,5.8
7166,30.2
7167,6.9
7168,33.5
7169,22.6
7170,17.2
7171,10.7
7172,31.9
7173,9.6
7174,29.0
7175,18.0
7176,9.9
7177,30.6
7178,14.7
7179,6.0
7180,9.8
7181,24.7
7182,17.0
7183,13.6
7184,27.0
7185,10.9
7186,22.9
7187,27.3
7188,21.8
7189,7.5
7190,35.8
7191,18.7
7192,12.4
7193,10.0
7194,4.1
7195,21.8
7196,35.6
7197,10.8
7198,12.7
7199,26.9
7200,8.8
7201,26.5
7202,7.5
7203,16.4
7204,30.1
7205,10.7
7206,21.8
7207,10.6
7208,30.2
7209,18.8
7210,31.0
7211,9.3
7212,9.6
7213,10.7
7214,4.8
7215,17.6
7216,17.7
7217,12.2
7218,22.0
7219,10.7
7220,13.5
7221,20.4
7222,12.9
7223,18.9
7224,36.7
7225,28.2
7226,14.3
7227,8.5
7228,9.3
7229,28.4
7230,13.7
7231,13.7
7232,39.0
7233,31.0
7234,26.8
7235,10.7
7236,7.5
7237,17.8
7238,26.5
7239,20.7
7240,34.9
7241,10.4
7242,31.9
7243,18.0
7244,22.2
7245,9.5
7246,32.0
7247,33.7
7248,28.2
7249,23.0
7250,24.1
7251,33.4
7252,9.6
7253,9.6
7254,19.3
7255,26.8
7256,9.3
7257,26.8
7258,7.7
7259,28.4
7260,7.9
7261,26.7
7262,7.9
7263,9.6
7264,12.4
7265,16.5
7266,26.7
7267,8.2
7268,22.5
7269,24.1
7270,10.5
7271,13.6
7272,21.2
7273,7.6
7274,18.5
7275,28.0
7276,4.1
7277,10.8
7278,9.6
7279,10.8
7280,37.0
7281,11.4
7282,9.8
7283,25.8
7284,11.4
7285,15.5
7286,19.3
7287,6.7
7288,16.8
7289,24.5
7290,33.2
7291,34.3
7292,8.0
7293,12.0
7294,10.4
7295,29.1
7296,13.2
7297,17.1
7298,27.0
7299,27.3
7300,10.6
7301,10.7
7302,35.4
7303,21.5
7304,30.9
7305,9.5
7306,7.3
7307,17.8
7308,26.9
7309,15.4
7310,34.9
7311,33.4
7312,35.0
7313,17.8
7314,26.4
7315,10.6
7316,7.5
7317,10.7
7318,27.3
7319,7.9
7320,12.3
7321,15.8
7322,18.6
7323,7.9
7324,27.9
7325,8.3
7326,8.3
7327,14.4
7328,10.5
7329,26.8
7330,13.5
7331,26.4
7332,17.8
7333,20.7
7334,16.6
7335,8.6
7336,22.7
7337,26.1
7338,17.5
7339,16.7
7340,13.7
7341,13.1
7342,16.5
7343,19.4
7344,24.7
7345,11.4
7346,6.8
7347,26.7
7348,10.7
7349,16.5
7350,27.5
7351,14.6
7352,22.7
7353,22.5
7354,31.9
7355,10.6
7356,10.6
7357,17.2
7358,18.6
7359,33.5
7360,16.7
7361,25.3
7362,11.4
7363,12.7
7364,9.6
7365,22.6
7366,20.4
7367,25.4
7368,17.4
7369,11.4
7370,11.4
7371,6.6
7372,7.5
7373,13.8
7374,9.6
7375,25.0
7376,20.8
7377,10.7
7378,15.9
7379,10.8
7380,8.8
7381,16.9
7382,13.1
7383,20.3
7384,6.6
7385,27.0
7386,11.9
7387,35.2
7388,12.0
7389,10.5
7390,11.4
7391,9.3
7392,8.7
7393,21.0
7394,13.9
7395,7.7
7396,26.9
7397,7.6
7398,7.3
7399,15.5
7400,11.6
7401,15.8
7402,27.6
7403,13.7
7404,20.3
7405,23.4
7406,8.7
7407,10.7
7408,7.4
7409,9.5
7410,15.0
7411,11.5
7412,7.3
7413,26.9
7414,7.2
7415,26.7
7416,10.9
7417,7.6
7418,6.8
7419,14.6
7420,31.0
7421,17.4
7422,14.6
7423,5.0
7424,22.7
7425,8.5
7426,35.9
7427,8.3
7428,17.8
7429,10.7
7430,9.6
7431,26.8
7432,18.0
7433,7.8
7434,18.8
7435,11.0
7436,22.2
7437,26.8
7438,46.1
7439,4.2
7440,10.3
7441,7.3
7442,24.2
7443,16.6
7444,27.7
7445,37.0
7446,7.8
7447,25.5
7448,9.6
7449,8.3
7450,11.0
7451,10.6
7452,26.8
7453,7.2
7454,16.9
7455,4.2
7456,17.8
7457,8.3
7458,28.2
7459,27.0
7460,7.6
7461,16.5
7462,17.2
7463,13.1
7464,7.8
7465,6.9
7466,8.0
7467,15.7
7468,26.7
7469,12.3
7470,27.2
7471,17.7
7472,7.7
7473,23.9
7474,9.2
7475,11.4
7476,14.5
7477,11.4
7478,19.1
7479,33.3
7480,13.3
7481,26.8
7482,13.7
7483,11.6
7484,7.3
7485,27.2
7486,26.9
7487,12.1
7488,6.9
7489,8.1
7490,7.6
7491,27.2
7492,8.3
7493,16.4
7494,42.6
7495,13.2
7496,7.8
7497,24.2
7498,9.9
7499,4.2
7500,46.1
7501,27.8
7502,14.4
7503,27.4
7504,6.9
7505,24.6
7506,32.1
7507,40.1
7508,8.2
7509,11.0
7510,31.2
7511,14.8
7512,9.9
7513,9.9
7514,27.0
7515,7.7
7516,27.8
7517,10.9
7518,9.4
7519,15.6
7520,18.1
7521,6.3
7522,7.7
7523,18.1
7524,4.8
7525,13.9
7526,13.8
7527,6.5
7528,26.7
7529,15.8
7530,31.6
7531,20.6
7532,26.8
7533,22.3
7534,7.5
7535,17.0
7536,13.3
7537,8.1
7538,8.0
7539,13.2
7540,7.7
7541,13.8
7542,7.7
7543,6.4
7544,21.9
7545,33.6
7546,6.2
7547,11.0
7548,32.0
7549,10.7
7550,12.3
7551,13.7
7552,18.2
7553,26.7
7554,6.8
7555,7.3
7556,14.3
7557,16.5
7558,33.3
7559,9.9
7560,10.8
7561,18.6
7562,26.6
7563,12.2
7564,15.1
7565,6.0
7566,22.8
7567,17.3
7568,7.3
7569,16.9
7570,13.6
7571,4.7
7572,9.6
7573,6.2
7574,30.2
7575,8.6
7576,9.8
7577,17.8
7578,8.5
7579,8.6
7580,19.6
7581,9.7
7582,9.7
7583,15.6
7584,11.0
7585,29.5
7586,34.0
7587,22.9
7588,43.1
7589,25.7
7590,8.8
7591,33.5
7592,14.3
7593,7.7
7594,12.0
7595,18.8
7596,10.2
7597,32.7
7598,23.5
7599,24.7
7600,22.4
7601,12.2
7602,13.2
7603,4.5
7604,16.7
7605,7.1
7606,7.1
7607,26.7
7608,25.3
7609,26.9
7610,7.7
7611,7.8
7612,11.0
7613,26.5
7614,7.0
7615,13.7
7616,10.7
7617,4.1
7618,12.7
7619,21.8
7620,13.9
7621,25.2
7622,13.9
7623,38.6
7624,11.7
7625,26.6
7626,26.9
7627,33.7
7628,16.3
7629,8.0
7630,7.7
7631,6.6
7632,7.5
7633,17.2
7634,6.1
7635,27.0
7636,34.1
7637,27.0
7638,18.0
7639,23.4
7640,33.8
7641,5.5
7642,9.4
7643,8.6
7644,15.5
7645,5.8
7646,9.2
7647,26.7
7648,18.2
7649,8.0
7650,16.7
7651,14.3
7652,17.1
7653,26.1
7654,11.7
7655,13.8
7656,12.1
7657,37.3
7658,11.4
7659,11.1
7660,26.7
7661,10.8
7662,12.9
7663,4.1
7664,16.6
7665,44.1
7666,8.5
7667,5.4
7668,18.8
7669,13.0
7670,7.3
7671,15.0
7672,7.5
7673,8.3
7674,12.8
7675,17.0
7676,11.7
7677,26.6
7678,34.7
7679,8.6
7680,26.6
7681,12.0
7682,7.2
7683,10.7
7684,20.7
7685,23.5
7686,20.1
7687,34.1
7688,10.5
7689,17.2
7690,16.7
7691,6.8
7692,12.3
7693,7.8
7694,15.5
7695,21.9
7696,10.7
7697,26.5
7698,18.1
7699,33.5
7700,24.0
7701,15.6
7702,9.7
7703,10.7
7704,16.7
7705,7.1
7706,13.0
7707,10.7
7708,26.8
7709,9.0
7710,4.2
7711,22.5
7712,11.4
7713,26.8
7714,38.3
7715,13.6
7716,17.5
7717,10.7
7718,10.7
7719,12.8
7720,9.7
7721,10.9
7722,21.9
7723,6.9
7724,15.7
7725,6.9
7726,9.6
7727,8.2
7728,7.6
7729,26.9
7730,6.5
7731,7.4
7732,12.0
7733,15.5
7734,6.8
7735,23.1
7736,6.7
7737,18.5
7738,11.4
7739,10.8
7740,9.7
7741,12.1
7742,6.9
7743,6.3
7744,7.0
7745,9.6
7746,16.8
7747,10.8
7748,27.3
7749,17.8
7750,12.4
7751,18.0
7752,26.4
7753,15.7
7754,31.7
7755,27.0
7756,7.7
7757,4.3
7758,9.7
7759,4.2
7760,30.6
7761,10.4
7762,10.3
7763,9.5
7764,17.5
7765,22.6
7766,38.5
7767,17.8
7768,7.0
7769,12.9
7770,10.8
7771,27.1
7772,10.9
7773,7.7
7774,15.4
7775,8.8
7776,31.8
7777,7.7
7778,10.1
7779,26.7
7780,16.5
7781,31.8
7782,7.7
7783,16.5
7784,15.0
7785,29.4
7786,22.0
7787,10.0
7788,25.3
7789,11.9
7790,7.5
7791,8.0
7792,30.9
7793,15.3
7794,6.5
7795,23.1
7796,18.1
7797,17.3
7798,31.5
7799,11.4
7800,9.2
7801,21.3
7802,30.3
7803,10.0
7804,24.9
7805,11.2
7806,19.8
7807,16.6
7808,6.7
7809,10.7
7810,10.7
7811,22.2
7812,9.5
7813,7.5
7814,34.3
7815,25.1
7816,32.2
7817,6.8
7818,20.6
7819,17.3
7820,14.8
7821,4.1
7822,11.0
7823,26.7
7824,15.8
7825,16.5
7826,33.9
7827,26.9
7828,23.9
7829,8.4
7830,8.3
7831,17.2
7832,17.6
7833,13.8
7834,7.6
7835,4.3
7836,4.3
7837,7.7
7838,11.4
7839,11.6
7840,26.8
7841,25.4
7842,41.2
7843,32.4
7844,22.3
7845,22.6
7846,7.5
7847,11.8
7848,7.9
7849,33.3
7850,30.0
7851,7.9
7852,18.9
7853,16.5
7854,11.8
7855,9.8
7856,13.0
7857,16.1
7858,26.8
7859,18.7
7860,7.1
7861,25.4
7862,11.8
7863,32.2
7864,10.7
7865,9.6
7866,17.7
7867,32.1
7868,10.7
7869,10.7
7870,21.8
7871,14.1
7872,8.7
7873,18.0
7874,35.2
7875,27.0
7876,10.7
7877,18.0
7878,8.6
7879,12.3
7880,8.5
7881,15.6
7882,10.3
7883,16.5
7884,23.5
7885,6.1
7886,32.6
7887,6.8
7888,10.4
7889,10.9
7890,33.5
7891,18.2
7892,8.7
7893,10.9
7894,7.6
7895,17.1
7896,13.6
7897,7.8
7898,26.2
7899,18.2
7900,9.5
7901,10.7
7902,18.3
7903,10.7
7904,13.1
7905,9.9
7906,6.0
7907,7.2
7908,12.6
7909,15.5
7910,27.5
7911,26.7
7912,53.3
7913,15.6
7914,8.1
7915,9.3
7916,9.3
7917,14.5
7918,4.6
7919,9.3
7920,28.1
7921,13.8
7922,20.2
7923,18.0
7924,7.9
7925,13.6
7926,12.2
7927,26.5
7928,26.9
7929,21.9
7930,20.7
7931,10.0
7932,16.3
7933,23.4
7934,12.8
7935,31.7
7936,7.5
7937,12.6
7938,7.7
7939,15.5
7940,35.8
7941,26.7
7942,7.7
7943,7.7
7944,9.0
7945,33.3
7946,18.1
7947,27.9
7948,15.2
7949,21.4
7950,35.4
7951,12.7
7952,11.0
7953,9.1
7954,16.7
7955,10.7
7956,10.7
7957,8.9
7958,26.8
7959,21.5
7960,10.0
7961,13.2
7962,4.5
7963,16.5
7964,8.9
7965,8.9
7966,21.8
7967,11.1
7968,28.9
7969,31.3
7970,27.3
7971,27.6
7972,15.6
7973,5.5
7974,15.6
7975,8.2
7976,15.0
7977,19.0
7978,3.8
7979,43.7
7980,13.6
7981,7.6
7982,32.5
7983,17.7
7984,12.1
7985,15.8
7986,7.7
7987,6.9
7988,9.2
7989,17.1
7990,10.8
7991,4.0
7992,10.8
7993,7.0
7994,10.7
7995,13.1
7996,26.6
7997,9.1
7998,30.4
7999,21.9
8000,16.5
8001,21.6
8002,9.7
8003,18.7
8004,33.6
8005,11.7
8006,11.7
8007,6.3
8008,9.1
8009,15.8
8010,10.7
8011,8.3
8012,4.0
8013,6.2
8014,7.1
8015,21.3
8016,28.7
8017,13.8
8018,10.6
8019,16.5
8020,13.8
8021,7.6
8022,26.7
8023,11.1
8024,11.9
8025,17.6
8026,16.3
8027,7.9
8028,15.2
8029,30.0
8030,32.5
8031,16.3
8032,9.4
8033,23.9
8034,9.8
8035,11.7
8036,18.7
8037,17.0
8038,7.5
8039,7.9
8040,6.8
8041,10.4
8042,22.7
8043,16.3
8044,7.3
8045,6.5
8046,20.7
8047,34.5
8048,7.5
8049,17.6
8050,18.0
8051,17.6
8052,8.4
8053,7.5
8054,8.4
8055,27.3
8056,16.7
8057,9.7
8058,16.6
8059,6.9
8060,10.7
8061,12.7
8062,26.6
8063,4.6
8064,7.4
8065,31.9
8066,17.4
8067,14.3
8068,26.1
8069,17.8
8070,8.0
8071,13.8
8072,8.6
8073,26.7
8074,7.8
8075,7.4
8076,16.6
8077,13.9
8078,13.0
8079,22.6
8080,17.7
8081,11.6
8082,10.6
8083,16.9
8084,20.6
8085,10.7
8086,10.6
8087,17.6
8088,34.2
8089,9.6
8090,26.7
8091,4.0
8092,17.3
8093,9.4
8094,8.3
8095,10.1
8096,8.2
8097,26.9
8098,6.8
8099,7.5
8100,15.5
8101,7.6
8102,19.0
8103,8.3
8104,8.9
8105,18.3
8106,27.9
8107,14.5
8108,22.6
8109,25.7
8110,6.6
8111,17.2
8112,10.7
8113,9.8
8114,8.7
8115,11.8
8116,9.0
8117,8.9
8118,8.7
8119,18.1
8120,4.5
8121,10.5
8122,20.5
8123,20.4
8124,16.8
8125,25.1
8126,12.6
8127,38.9
8128,13.7
8129,30.9
8130,11.7
8131,13.7
8132,10.7
8133,17.6
8134,11.0
8135,31.4
8136,10.7
8137,17.5
8138,13.7
8139,12.8
8140,9.6
8141,14.9
8142,8.9
8143,13.7
8144,12.7
8145,9.3
8146,7.7
8147,18.0
8148,7.0
8149,25.0
8150,30.7
8151,33.6
8152,6.9
8153,10.4
8154,15.3
8155,20.1
8156,11.2
8157,7.5
8158,7.2
8159,7.6
8160,6.4
8161,7.6
8162,26.8
8163,11.5
8164,20.5
8165,11.4
8166,35.4
8167,11.4
8168,28.0
8169,9.6
8170,15.6
8171,9.2
8172,11.3
8173,7.6
8174,7.3
8175,12.8
8176,9.7
8177,12.8
8178,7.9
8179,26.4
8180,18.2
8181,7.4
8182,33.7
8183,17.2
8184,6.9
8185,22.6
8186,9.7
8187,18.7
8188,14.9
8189,18.6
8190,15.7
8191,6.3
8192,14.7
8193,9.5
8194,8.3
8195,8.8
8196,21.9
8197,4.5
8198,30.9
8199,10.8
8200,16.4
8201,6.2
8202,27.9
8203,21.1
8204,16.6
8205,13.6
8206,15.5
8207,7.3
8208,20.7
8209,10.7
8210,17.7
8211,35.8
8212,7.4
8213,31.7
8214,9.7
8215,10.7
8216,29.8
8217,27.8
8218,20.4
8219,23.2
8220,29.6
8221,9.3
8222,20.3
8223,15.5
8224,16.9
8225,8.1
8226,13.8
8227,8.7
8228,8.7
8229,16.1
8230,26.7
8231,27.7
8232,32.1
8233,9.7
8234,11.1
8235,25.2
8236,15.6
8237,8.2
8238,18.6
8239,15.8
8240,10.1
8241,30.2
8242,23.8
8243,11.0
8244,17.8
8245,33.7
8246,21.9
8247,10.4
8248,5.9
8249,27.8
8250,15.4
8251,22.9
8252,8.8
8253,20.4
8254,18.3
8255,11.2
8256,6.7
8257,5.3
8258,37.9
8259,21.7
8260,4.9
8261,7.5
8262,16.1
8263,26.6
8264,7.4
8265,13.8
8266,26.5
8267,11.0
8268,38.3
8269,12.8
8270,15.7
8271,26.4
8272,7.8
8273,12.1
8274,22.5
8275,13.9
8276,6.9
8277,4.6
8278,26.8
8279,15.6
8280,7.7
8281,25.3
8282,8.6
8283,29.0
8284,11.1
8285,7.2
8286,8.6
8287,6.5
8288,19.2
8289,12.7
8290,7.6
8291,8.4
8292,15.9
8293,15.6
8294,10.9
8295,34.5
8296,11.8
8297,11.8
8298,25.1
8299,7.8
8300,7.8
8301,12.2
8302,27.3
8303,18.6
8304,15.8
8305,33.7
8306,55.3
8307,40.2
8308,32.5
8309,7.1
8310,8.3
8311,29.2
8312,30.8
8313,30.5
8314,14.9
8315,8.4
8316,36.0
8317,6.1
8318,16.3
8319,7.9
8320,9.2
8321,6.7
8322,7.5
8323,17.9
8324,22.6
8325,34.1
8326,10.7
8327,16.8
8328,12.7
8329,17.1
8330,20.9
8331,10.6
8332,5.9
8333,9.6
8334,15.1
8335,30.2
8336,22.6
8337,9.7
8338,24.8
8339,42.3
8340,6.8
8341,16.4
8342,31.7
8343,34.0
8344,29.4
8345,6.3
8346,16.5
8347,23.7
8348,10.3
8349,9.7
8350,19.1
8351,26.8
8352,14.8
8353,8.6
8354,27.7
8355,8.6
8356,7.0
8357,5.8
8358,27.3
8359,11.7
8360,15.0
8361,23.9
8362,9.0
8363,6.9
8364,33.6
8365,11.1
8366,18.8
8367,22.7
8368,6.2
8369,14.6
8370,29.7
8371,16.5
8372,9.3
8373,7.4
8374,7.5
8375,36.0
8376,27.3
8377,12.1
8378,15.7
8379,21.7
8380,7.1
8381,8.6
8382,9.9
8383,18.8
8384,10.8
8385,26.8
8386,7.5
8387,7.9
8388,18.9
8389,12.7
8390,7.9
8391,10.3
8392,17.6
8393,23.2
8394,32.1
8395,10.7
8396,10.6
8397,20.5
8398,27.3
8399,7.0
8400,26.8
8401,7.0
8402,8.6
8403,7.1
8404,16.5
8405,7.5
8406,10.6
8407,6.8
8408,10.5
8409,8.8
8410,31.9
8411,6.6
8412,10.5
8413,22.0
8414,12.1
8415,27.6
8416,15.7
8417,7.5
8418,9.8
8419,7.4
8420,17.2
8421,27.2
8422,8.3
8423,8.3
8424,7.4
8425,20.2
8426,34.0
8427,8.9
8428,33.9
8429,25.6
8430,6.8
8431,10.4
8432,17.5
8433,18.7
8434,7.5
8435,7.8
8436,21.7
8437,27.3
8438,4.6
8439,27.3
8440,7.3
8441,32.6
8442,8.5
8443,9.7
8444,22.3
8445,13.8
8446,7.7
8447,3.8
8448,26.9
8449,16.5
8450,7.9
8451,10.7
8452,9.7
8453,10.7
8454,17.0
8455,16.4
8456,30.6
8457,10.5
8458,22.5
8459,21.4
8460,10.0
8461,29.8
8462,10.0
8463,6.8
8464,8.8
8465,9.8
8466,21.9
8467,10.8
8468,16.9
8469,9.2
8470,10.8
8471,6.0
8472,4.7
8473,26.7
8474,26.4
8475,9.1
8476,33.0
8477,6.7
8478,7.0
8479,15.6
8480,17.4
8481,19.4
8482,26.7
8483,6.3
8484,24.1
8485,10.3
8486,17.3
8487,21.1
8488,7.4
8489,10.8
8490,9.8
8491,22.7
8492,13.8
8493,18.0
8494,6.3
8495,22.9
8496,10.2
8497,33.8
8498,15.3
8499,26.9
8500,10.7
8501,13.7
8502,8.1
8503,32.9
8504,51.2
8505,10.6
8506,15.3
8507,6.0
8508,37.3
8509,23.3
8510,6.0
8511,23.8
8512,11.5
8513,7.6
8514,15.6
8515,26.9
8516,32.9
8517,7.9
8518,32.6
8519,6.4
8520,10.3
8521,17.8
8522,8.7
8523,26.1
8524,8.0
8525,8.7
8526,18.1
8527,13.8
8528,10.7
8529,17.5
8530,31.3
8531,13.8
8532,17.5
8533,4.5
8534,26.8
8535,16.5
8536,9.1
8537,4.0
8538,26.8
8539,6.9
8540,6.9
8541,22.5
8542,10.7
8543,10.7
8544,26.9
8545,7.4
8546,23.8
8547,39.2
8548,13.7
8549,30.8
8550,9.3
8551,16.8
8552,4.5
8553,17.2
8554,13.5
8555,9.5
8556,7.0
8557,6.0
8558,13.4
8559,22.4
8560,32.5
8561,8.3
8562,25.6
8563,8.5
8564,7.1
8565,11.3
8566,7.3
8567,17.1
8568,11.4
8569,7.1
8570,9.5
8571,17.1
8572,31.6
8573,10.6
8574,25.3
8575,10.6
8576,10.0
8577,30.1
8578,7.4
8579,15.8
8580,22.5
8581,31.9
8582,16.9
8583,9.6
8584,21.7
8585,9.5
8586,5.9
8587,14.6
8588,18.0
8589,27.3
8590,4.1
8591,7.6
8592,7.3
8593,10.6
8594,16.9
8595,26.8
8596,8.9
8597,7.6
8598,8.8
8599,4.5
8600,26.7
8601,12.9
8602,22.1
8603,13.4
8604,32.5
8605,15.5
8606,15.7
8607,11.0
8608,18.0
8609,14.2
8610,4.0
8611,9.3
8612,9.2
8613,15.3
8614,7.5
8615,7.8
8616,7.8
8617,11.8
8618,10.6
8619,7.7
8620,11.5
8621,7.6
8622,24.3
8623,10.1
8624,22.0
8625,10.7
8626,9.5
8627,10.7
8628,21.8
8629,7.9
8630,28.0
8631,7.6
8632,7.3
8633,15.6
8634,11.7
8635,26.8
8636,11.4
8637,26.9
8638,9.6
8639,20.3
8640,22.2
8641,9.6
8642,37.0
8643,8.8
8644,26.3
8645,13.7
8646,22.5
8647,8.8
8648,17.8
8649,9.6
8650,24.9
8651,10.7
8652,17.8
8653,10.7
8654,33.8
8655,17.0
8656,26.7
8657,10.4
8658,20.2
8659,10.7
8660,8.5
8661,22.0
8662,21.1
8663,10.7
8664,31.3
8665,38.9
8666,11.3
8667,25.7
8668,17.7
8669,20.6
8670,35.1
8671,8.4
8672,13.4
8673,4.4
8674,8.4
8675,27.0
8676,15.6
8677,17.5
8678,16.5
8679,11.8
8680,26.7
8681,11.8
8682,35.5
8683,12.8
8684,12.8
8685,23.0
8686,27.9
8687,10.7
8688,7.0
8689,16.5
8690,10.1
8691,10.8
8692,26.7
8693,44.1
8694,4.0
8695,7.0
8696,27.3
8697,11.0
8698,16.5
8699,10.5
8700,16.7
8701,9.3
8702,21.0
8703,14.0
8704,30.5
8705,10.6
8706,10.7
8707,29.6
8708,14.5
8709,22.9
8710,9.1
8711,5.9
8712,31.6
8713,7.2
8714,26.9
8715,8.4
8716,4.5
8717,41.8
8718,13.0
8719,7.9
8720,7.9
8721,16.3
8722,12.6
8723,26.8
8724,10.7
8725,7.1
8726,26.8
8727,15.5
8728,11.3
8729,8.4
8730,11.7
8731,34.9
8732,34.6
8733,26.8
8734,26.7
8735,7.6
8736,15.5
8737,7.6
8738,9.5
8739,15.7
8740,9.0
8741,9.5
8742,20.2
8743,40.1
8744,30.2
8745,17.3
8746,54.3
8747,15.3
8748,42.9
8749,8.7
8750,26.7
8751,12.1
8752,26.2
8753,22.8
8754,15.2
8755,28.9
8756,33.2
8757,25.6
8758,6.8
8759,5.8
8760,9.6
8761,10.7
8762,7.9
8763,7.3
8764,9.0
8765,16.5
8766,26.8
8767,6.9
8768,8.0
8769,4.7
8770,7.4
8771,13.4
8772,19.6
8773,16.9
8774,22.4
8775,26.8
8776,25.3
8777,6.8
8778,9.8
8779,31.9
8780,12.6
8781,7.9
8782,31.3
8783,26.8
8784,7.9
8785,8.3
8786,20.1
8787,13.8
8788,10.5
8789,29.8
8790,7.9
8791,13.9
8792,8.4
8793,6.5
8794,29.5
8795,10.0
8796,22.6
8797,26.9
8798,6.9
8799,9.9
8800,16.5
8801,6.9
8802,10.6
8803,17.9
8804,6.9
8805,12.8
8806,8.8
8807,8.6
8808,10.9
8809,33.7
8810,23.8
8811,9.3
8812,31.3
8813,13.6
8814,7.5
8815,15.9
8816,26.2
8817,14.0
8818,8.3
8819,36.9
8820,17.6
8821,10.7
8822,7.9
8823,21.7
8824,18.4
8825,18.9
8826,12.5
8827,27.5
8828,23.3
8829,13.7
8830,39.5
8831,17.3
8832,6.8
8833,13.3
8834,22.7
8835,5.1
8836,15.1
8837,6.0
8838,21.9
8839,25.0
8840,14.8
8841,9.4
8842,27.0
8843,33.7
8844,28.9
8845,21.8
8846,17.7
8847,24.7
8848,12.1
8849,19.3
8850,28.4
8851,33.8
8852,17.7
8853,9.6
8854,27.6
8855,9.2
8856,16.4
8857,7.3
8858,7.5
8859,13.8
8860,7.8
8861,8.0
8862,10.5
8863,7.8
8864,4.1
8865,26.7
8866,7.0
8867,16.5
8868,22.6
8869,7.4
